17.580153,5.545547,-17.580153,-5.545547
17.580555,5.559880,-17.580555,-5.559880
17.580959,5.574214,-17.580959,-5.574214
17.581364,5.588548,-17.581364,-5.588548
17.581770,5.602882,-17.581770,-5.602882
17.582176,5.617217,-17.582176,-5.617217
17.582584,5.631552,-17.582584,-5.631552
17.582993,5.645887,-17.582993,-5.645887
17.583403,5.660223,-17.583403,-5.660223
17.583813,5.674558,-17.583813,-5.674558
17.584225,5.688894,-17.584225,-5.688894
17.584637,5.703231,-17.584637,-5.703231
17.585051,5.717567,-17.585051,-5.717567
17.585464,5.731905,-17.585464,-5.731905
17.585880,5.746242,-17.585880,-5.746242
17.586296,5.760580,-17.586296,-5.760580
17.586714,5.774918,-17.586714,-5.774918
17.587132,5.789256,-17.587132,-5.789256
17.587551,5.803594,-17.587551,-5.803594
17.587971,5.817933,-17.587971,-5.817933
17.588392,5.832272,-17.588392,-5.832272
17.588814,5.846611,-17.588814,-5.846611
17.589237,5.860951,-17.589237,-5.860951
17.589661,5.875291,-17.589661,-5.875291
17.590084,5.889632,-17.590084,-5.889632
17.590509,5.903973,-17.590509,-5.903973
17.590935,5.918314,-17.590935,-5.918314
17.591362,5.932655,-17.591362,-5.932655
17.591789,5.946997,-17.591789,-5.946997
17.592218,5.961339,-17.592218,-5.961339
17.592648,5.975681,-17.592648,-5.975681
17.593079,5.990023,-17.593079,-5.990023
17.593510,6.004366,-17.593510,-6.004366
17.593943,6.018709,-17.593943,-6.018709
17.594376,6.033052,-17.594376,-6.033052
17.594810,6.047396,-17.594810,-6.047396
17.595245,6.061740,-17.595245,-6.061740
17.595682,6.076085,-17.595682,-6.076085
17.596119,6.090429,-17.596119,-6.090429
17.596558,6.104774,-17.596558,-6.104774
17.596996,6.119120,-17.596996,-6.119120
17.597437,6.133465,-17.597437,-6.133465
17.597878,6.147811,-17.597878,-6.147811
17.598320,6.162158,-17.598320,-6.162158
17.598763,6.176504,-17.598763,-6.176504
17.599207,6.190851,-17.599207,-6.190851
17.599651,6.205198,-17.599651,-6.205198
17.600096,6.219546,-17.600096,-6.219546
17.600542,6.233894,-17.600542,-6.233894
17.600988,6.248242,-17.600988,-6.248242
17.601437,6.262590,-17.601437,-6.262590
17.601885,6.276939,-17.601885,-6.276939
17.602335,6.291288,-17.602335,-6.291288
17.602785,6.305638,-17.602785,-6.305638
17.603237,6.319988,-17.603237,-6.319988
17.603689,6.334338,-17.603689,-6.334338
17.604143,6.348688,-17.604143,-6.348688
17.604597,6.363039,-17.604597,-6.363039
17.605053,6.377390,-17.605053,-6.377390
17.605509,6.391741,-17.605509,-6.391741
17.605967,6.406093,-17.605967,-6.406093
17.606424,6.420445,-17.606424,-6.420445
17.606884,6.434797,-17.606884,-6.434797
17.607344,6.449150,-17.607344,-6.449150
17.607803,6.463503,-17.607803,-6.463503
17.608265,6.477857,-17.608265,-6.477857
17.608727,6.492210,-17.608727,-6.492210
17.609190,6.506565,-17.609190,-6.506565
17.609653,6.520919,-17.609653,-6.520919
17.610119,6.535274,-17.610119,-6.535274
17.610584,6.549629,-17.610584,-6.549629
17.611052,6.563984,-17.611052,-6.563984
17.611519,6.578340,-17.611519,-6.578340
17.611988,6.592696,-17.611988,-6.592696
17.612457,6.607052,-17.612457,-6.607052
17.612928,6.621408,-17.612928,-6.621408
17.613400,6.635766,-17.613400,-6.635766
17.613873,6.650123,-17.613873,-6.650123
17.614346,6.664481,-17.614346,-6.664481
17.614819,6.678839,-17.614819,-6.678839
17.615294,6.693197,-17.615294,-6.693197
17.615768,6.707556,-17.615768,-6.707556
17.616245,6.721915,-17.616245,-6.721915
17.616722,6.736274,-17.616722,-6.736274
17.617201,6.750634,-17.617201,-6.750634
17.617680,6.764994,-17.617680,-6.764994
17.618160,6.779354,-17.618160,-6.779354
17.618641,6.793715,-17.618641,-6.793715
17.619123,6.808076,-17.619123,-6.808076
17.619606,6.822437,-17.619606,-6.822437
17.620089,6.836799,-17.620089,-6.836799
17.620573,6.851161,-17.620573,-6.851161
17.621058,6.865523,-17.621058,-6.865523
17.621544,6.879886,-17.621544,-6.879886
17.622030,6.894249,-17.622030,-6.894249
17.622519,6.908612,-17.622519,-6.908612
17.623007,6.922976,-17.623007,-6.922976
17.623497,6.937340,-17.623497,-6.937340
17.623987,6.951705,-17.623987,-6.951705
17.624479,6.966069,-17.624479,-6.966069
17.624971,6.980434,-17.624971,-6.980434
17.625463,6.994800,-17.625463,-6.994800
17.625957,7.009165,-17.625957,-7.009165
17.626451,7.023531,-17.626451,-7.023531
17.626947,7.037898,-17.626947,-7.037898
17.627443,7.052265,-17.627443,-7.052265
17.627941,7.066632,-17.627941,-7.066632
17.628439,7.080999,-17.628439,-7.080999
17.628939,7.095367,-17.628939,-7.095367
17.629438,7.109735,-17.629438,-7.109735
17.629940,7.124104,-17.629940,-7.124104
17.630442,7.138473,-17.630442,-7.138473
17.630943,7.152842,-17.630943,-7.152842
17.631447,7.167212,-17.631447,-7.167212
17.631950,7.181581,-17.631950,-7.181581
17.632456,7.195952,-17.632456,-7.195952
17.632961,7.210322,-17.632961,-7.210322
17.633469,7.224693,-17.633469,-7.224693
17.633976,7.239065,-17.633976,-7.239065
17.634485,7.253437,-17.634485,-7.253437
17.634995,7.267808,-17.634995,-7.267808
17.635504,7.282181,-17.635504,-7.282181
17.636015,7.296554,-17.636015,-7.296554
17.636526,7.310926,-17.636526,-7.310926
17.637039,7.325300,-17.637039,-7.325300
17.637552,7.339674,-17.637552,-7.339674
17.638067,7.354048,-17.638067,-7.354048
17.638582,7.368422,-17.638582,-7.368422
17.639099,7.382797,-17.639099,-7.382797
17.639616,7.397172,-17.639616,-7.397172
17.640133,7.411548,-17.640133,-7.411548
17.640652,7.425923,-17.640652,-7.425923
17.641171,7.440300,-17.641171,-7.440300
17.641691,7.454676,-17.641691,-7.454676
17.642212,7.469053,-17.642212,-7.469053
17.642735,7.483430,-17.642735,-7.483430
17.643257,7.497808,-17.643257,-7.497808
17.643782,7.512186,-17.643782,-7.512186
17.644306,7.526565,-17.644306,-7.526565
17.644831,7.540943,-17.644831,-7.540943
17.645357,7.555322,-17.645357,-7.555322
17.645884,7.569702,-17.645884,-7.569702
17.646412,7.584082,-17.646412,-7.584082
17.646940,7.598462,-17.646940,-7.598462
17.647470,7.612842,-17.647470,-7.612842
17.648001,7.627223,-17.648001,-7.627223
17.648531,7.641604,-17.648531,-7.641604
17.649063,7.655986,-17.649063,-7.655986
17.649595,7.670368,-17.649595,-7.670368
17.650129,7.684750,-17.650129,-7.684750
17.650663,7.699133,-17.650663,-7.699133
17.651199,7.713516,-17.651199,-7.713516
17.651735,7.727899,-17.651735,-7.727899
17.652271,7.742283,-17.652271,-7.742283
17.652809,7.756667,-17.652809,-7.756667
17.653347,7.771051,-17.653347,-7.771051
17.653887,7.785436,-17.653887,-7.785436
17.654427,7.799821,-17.654427,-7.799821
17.654968,7.814207,-17.654968,-7.814207
17.655510,7.828593,-17.655510,-7.828593
17.656052,7.842979,-17.656052,-7.842979
17.656595,7.857366,-17.656595,-7.857366
17.657139,7.871753,-17.657139,-7.871753
17.657684,7.886140,-17.657684,-7.886140
17.658230,7.900527,-17.658230,-7.900527
17.658777,7.914916,-17.658777,-7.914916
17.659325,7.929304,-17.659325,-7.929304
17.659872,7.943693,-17.659872,-7.943693
17.660421,7.958082,-17.660421,-7.958082
17.660971,7.972471,-17.660971,-7.972471
17.661522,7.986861,-17.661522,-7.986861
17.662073,8.001251,-17.662073,-8.001251
17.662626,8.015642,-17.662626,-8.015642
17.663179,8.030033,-17.663179,-8.030033
17.663733,8.044424,-17.663733,-8.044424
17.664288,8.058816,-17.664288,-8.058816
17.664843,8.073208,-17.664843,-8.073208
17.665400,8.087601,-17.665400,-8.087601
17.665956,8.101994,-17.665956,-8.101994
17.666515,8.116386,-17.666515,-8.116386
17.667074,8.130780,-17.667074,-8.130780
17.667633,8.145174,-17.667633,-8.145174
17.668194,8.159569,-17.668194,-8.159569
17.668755,8.173964,-17.668755,-8.173964
17.669317,8.188358,-17.669317,-8.188358
17.669880,8.202754,-17.669880,-8.202754
17.670443,8.217150,-17.670443,-8.217150
17.671007,8.231545,-17.671007,-8.231545
17.671572,8.245942,-17.671572,-8.245942
17.672138,8.260339,-17.672138,-8.260339
17.672705,8.274736,-17.672705,-8.274736
17.673273,8.289134,-17.673273,-8.289134
17.673841,8.303532,-17.673841,-8.303532
17.674410,8.317930,-17.674410,-8.317930
17.674980,8.332329,-17.674980,-8.332329
17.675550,8.346728,-17.675550,-8.346728
17.676123,8.361128,-17.676123,-8.361128
17.676695,8.375527,-17.676695,-8.375527
17.677267,8.389928,-17.677267,-8.389928
17.677841,8.404328,-17.677841,-8.404328
17.678415,8.418730,-17.678415,-8.418730
17.678991,8.433131,-17.678991,-8.433131
17.679567,8.447533,-17.679567,-8.447533
17.680145,8.461935,-17.680145,-8.461935
17.680723,8.476337,-17.680723,-8.476337
17.681301,8.490741,-17.681301,-8.490741
17.681881,8.505144,-17.681881,-8.505144
17.682461,8.519547,-17.682461,-8.519547
17.683043,8.533952,-17.683043,-8.533952
17.683624,8.548356,-17.683624,-8.548356
17.684206,8.562760,-17.684206,-8.562760
17.684790,8.577166,-17.684790,-8.577166
17.685373,8.591571,-17.685373,-8.591571
17.685959,8.605977,-17.685959,-8.605977
17.686544,8.620383,-17.686544,-8.620383
17.687130,8.634789,-17.687130,-8.634789
17.687717,8.649197,-17.687717,-8.649197
17.688305,8.663604,-17.688305,-8.663604
17.688894,8.678012,-17.688894,-8.678012
17.689484,8.692420,-17.689484,-8.692420
17.690073,8.706828,-17.690073,-8.706828
17.690664,8.721237,-17.690664,-8.721237
17.691256,8.735646,-17.691256,-8.735646
17.691849,8.750056,-17.691849,-8.750056
17.692442,8.764466,-17.692442,-8.764466
17.693035,8.778876,-17.693035,-8.778876
17.693630,8.793287,-17.693630,-8.793287
17.694225,8.807698,-17.694225,-8.807698
17.694822,8.822110,-17.694822,-8.822110
17.695419,8.836522,-17.695419,-8.836522
17.696016,8.850934,-17.696016,-8.850934
17.696615,8.865347,-17.696615,-8.865347
17.697214,8.879760,-17.697214,-8.879760
17.697815,8.894174,-17.697815,-8.894174
17.698416,8.908587,-17.698416,-8.908587
17.699017,8.923001,-17.699017,-8.923001
17.699619,8.937416,-17.699619,-8.937416
17.700222,8.951831,-17.700222,-8.951831
17.700827,8.966247,-17.700827,-8.966247
17.701431,8.980662,-17.701431,-8.980662
17.702036,8.995078,-17.702036,-8.995078
17.702642,9.009495,-17.702642,-9.009495
17.703249,9.023911,-17.703249,-9.023911
17.703857,9.038329,-17.703857,-9.038329
17.704466,9.052747,-17.704466,-9.052747
17.705074,9.067164,-17.705074,-9.067164
17.705685,9.081583,-17.705685,-9.081583
17.706295,9.096002,-17.706295,-9.096002
17.706907,9.110421,-17.706907,-9.110421
